nbis-gene-3603	GO:0005829,GO:0005576,GO:0005764,GO:0005739,GO:0008106,GO:0004032,GO:0004033,GO:0047655,GO:0045550,GO:0047718,GO:0052650,GO:0001758,GO:0110095,GO:0044597,GO:0044598,GO:0016488,GO:0001523
nbis-gene-2902	GO:0005581,GO:0062023,GO:0005615,GO:0005886,GO:0003823,GO:0030246,GO:0097367,GO:0046872,GO:0005102,GO:0001867
nbis-gene-3803	GO:0014704,GO:0005743,GO:0005739,GO:0005886,GO:0003231,GO:1903779
nbis-gene-3705	GO:0005634,GO:0046983,GO:0008270
nbis-gene-3108_nbis-gene-3111_nbis-gene-3113	GO:0005930,GO:0005576,GO:0036156,GO:0005874,GO:0036126,GO:0005524,GO:0045505,GO:0051959,GO:0003777,GO:0008569,GO:0060294,GO:0003351,GO:0030317,GO:0036159,GO:0007288
nbis-gene-2660	GO:0060170,GO:0009898,GO:0005739,GO:0098797,GO:0035108,GO:0045944
nbis-gene-3457	GO:0005581,GO:0062023,GO:0005576,GO:0030020,GO:0007155
nbis-gene-3772	GO:0005634,GO:0000981,GO:0046872,GO:0000978,GO:1990837,GO:0006357
nbis-gene-2373	GO:0005789,GO:0016020,GO:0005506,GO:0016491,GO:0004768,GO:0006636
nbis-gene-3056	GO:0000118,GO:0046872,GO:0004518
nbis-gene-3037	GO:0009986,GO:0003824
nbis-gene-2475	GO:0005737,GO:0030666,GO:0043202,GO:0005765,GO:0005886,GO:0038024,GO:0015485,GO:0019899,GO:0031210,GO:0001786,GO:0042803,GO:0051087,GO:0005044,GO:0015917,GO:0010467,GO:0010976,GO:0006622,GO:0006898,GO:0043470,GO:0007605
nbis-gene-3622	GO:0035577,GO:0009986,GO:0031904,GO:0010008,GO:0070062,GO:0005615,GO:0043231,GO:0031902,GO:0005765,GO:0042470,GO:0032585,GO:0097487,GO:0005654,GO:0005886,GO:0031088,GO:0016477,GO:0007160,GO:0035646,GO:0048757,GO:2001046,GO:0002092,GO:0015031,GO:1901379,GO:1900746
nbis-gene-2372	GO:0036064,GO:0005737,GO:0005829,GO:0070062,GO:0005739,GO:0005654,GO:0005634,GO:0000502,GO:0005839,GO:0019774,GO:0001530,GO:0002862,GO:0010498,GO:0043161
nbis-gene-2424	GO:0005912,GO:0016020,GO:0042802,GO:0046872,GO:0003810,GO:0009887,GO:0031424,GO:0030216,GO:0045787,GO:0010838
nbis-gene-3770	GO:0001669,GO:0036128,GO:0005783,GO:0031514,GO:0005886,GO:0005245,GO:0051649,GO:0030317,GO:0034765,GO:0006814,GO:0048240
nbis-gene-3234	GO:0005509
nbis-gene-3606	GO:0003964,GO:0006313
nbis-gene-2997	GO:0005829,GO:0098978,GO:0098793,GO:0019005,GO:0098685,GO:0001662,GO:0099575,GO:2000300,GO:0031146
nbis-gene-3412	GO:0005737,GO:0005789,GO:0000151,GO:0031624,GO:0061630,GO:0008270,GO:0032436,GO:0016567,GO:0006511
nbis-gene-2551	GO:0005829,GO:0005811,GO:0005886
nbis-gene-2574	GO:0030496,GO:0005654,GO:0005634,GO:0003682,GO:0003690,GO:0003723,GO:0000978,GO:0043565,GO:0006325,GO:0030520,GO:0050684,GO:0006357
nbis-gene-2376	GO:0034451,GO:0005737
nbis-gene-2626	GO:0015629,GO:0005884,GO:0032432,GO:0097440,GO:0044295,GO:0005903,GO:0005911,GO:0030863,GO:0005737,GO:0005829,GO:0043198,GO:0070062,GO:0005576,GO:0005925,GO:0098978,GO:1990779,GO:0016020,GO:0031523,GO:0005730,GO:0005634,GO:0043204,GO:0048471,GO:0005886,GO:0098794,GO:0005802,GO:0030018,GO:0051015,GO:0045296,GO:0140297,GO:0034988,GO:0001664,GO:0051020,GO:0019900,GO:0015459,GO:0042803,GO:0005080,GO:0003723,GO:0046332,GO:0031267,GO:0044325,GO:0051764,GO:0030036,GO:0007195,GO:0001525,GO:0007597,GO:0001974,GO:0045216,GO:0021987,GO:0060271,GO:0051220,GO:0045022,GO:0001837,GO:0045184,GO:0097368,GO:0021943,GO:0003007,GO:0035855,GO:0090307,GO:0042789,GO:0043066,GO:0043433,GO:0010977,GO:0042177,GO:0016479,GO:0070527,GO:0032233,GO:0048680,GO:0043123,GO:2001046,GO:2000179,GO:2001224,GO:0010572,GO:1901381,GO:0042307,GO:1900026,GO:1902396,GO:0034394,GO:0072659,GO:0050821,GO:0043113,GO:0030334,GO:1905000,GO:1905031,GO:0051209,GO:0071526,GO:0050808,GO:0090042,GO:0044319
nbis-gene-2412	GO:0048471,GO:0034045,GO:0003925,GO:0005525,GO:0006914,GO:0007030,GO:0015031
nbis-gene-2412	GO:0048471,GO:0034045,GO:0003925,GO:0005525,GO:0006914,GO:0007030,GO:0015031
nbis-gene-3674	GO:0005886,GO:0005524,GO:0005007,GO:0006915,GO:0016310,GO:0008284
nbis-gene-3679	GO:0016607,GO:0005654,GO:0005681,GO:0003677,GO:0140678,GO:0003729,GO:0019888,GO:0004865,GO:0008283,GO:0006397,GO:0035308,GO:0008380
nbis-gene-3761	GO:0005737,GO:0005829,GO:0072686,GO:0005634,GO:0031616,GO:0008017,GO:0051642,GO:0007059,GO:0051382,GO:0007052,GO:0007346,GO:0023052
nbis-gene-3416	GO:0031410,GO:0005829,GO:0030425,GO:0005789,GO:0043005,GO:0043204,GO:0005886,GO:0014069,GO:0045211,GO:0008013,GO:0030159,GO:0035556,GO:0098887,GO:0150012
nbis-gene-2703	GO:0030127,GO:0070971,GO:0005789,GO:0032580,GO:0005525,GO:0003924,GO:0046872,GO:0006888,GO:0006886,GO:0055088,GO:0042953,GO:0061024,GO:0070863,GO:0003400,GO:0032368,GO:0016050
nbis-gene-3409	GO:0005813,GO:0000307,GO:0005737,GO:0005634,GO:0016538,GO:0051301,GO:0044772
nbis-gene-3097	GO:0005739,GO:0018478,GO:0004491,GO:0016790,GO:0019484,GO:0050873,GO:0006210,GO:0019859,GO:0006574,GO:0006573
nbis-gene-3634	GO:0030673,GO:0030054,GO:0042995,GO:0030864,GO:0032437,GO:0005737,GO:0005829,GO:0070062,GO:0098978,GO:0031430,GO:0005730,GO:0005886,GO:0014069,GO:0008091,GO:0014731,GO:0003779,GO:0051015,GO:0030506,GO:0045296,GO:0005516,GO:0051020,GO:0005543,GO:0003723,GO:0005200,GO:0030036,GO:0051693,GO:0007417,GO:0021556,GO:0043001,GO:0071709,GO:0000281,GO:0007009,GO:0032743,GO:1903078,GO:0072659,GO:1903076,GO:0060390
nbis-gene-2557	GO:0005085
nbis-gene-3728	GO:0005829,GO:0032389,GO:0005654,GO:0005634,GO:0005524,GO:0016887,GO:0140664,GO:0003677,GO:0004519,GO:0032138,GO:0006298,GO:0048298,GO:0048304,GO:0009410,GO:0016446,GO:0016447
nbis-gene-2340	GO:0005743,GO:0070469,GO:0009916,GO:0046872
nbis-gene-3832	GO:0005739,GO:0042802,GO:0008743,GO:0019518,GO:0006567
nbis-gene-2398	GO:0004146,GO:0050661,GO:0006545,GO:0006730,GO:0046654
nbis-gene-2636	GO:0005903,GO:0005938,GO:0005737,GO:0005829,GO:0005925,GO:0043025,GO:0045335,GO:0005886,GO:0001725,GO:0030018,GO:0051015,GO:0042802,GO:0030036,GO:0071346,GO:0003382,GO:0003334,GO:0007519
nbis-gene-3427	GO:0015629,GO:0030424,GO:1904115,GO:0005938,GO:0031252,GO:0005737,GO:0009898,GO:0031410,GO:0005829,GO:0005789,GO:0005925,GO:0031673,GO:0030056,GO:0014704,GO:0005882,GO:0045111,GO:0016020,GO:0015630,GO:0035371,GO:0005635,GO:0005654,GO:0005634,GO:0097038,GO:0048471,GO:0014069,GO:0042383,GO:0001725,GO:0045098,GO:0030018,GO:0003779,GO:0005509,GO:0005178,GO:0008017,GO:0051010,GO:0042803,GO:0005198,GO:0007409,GO:0007155,GO:0048870,GO:0007010,GO:0031581,GO:0045104,GO:0046907,GO:0030011,GO:0000226,GO:0009611,GO:0008090,GO:0042060
nbis-gene-2891	GO:0005789,GO:0005741,GO:0009922,GO:0030497,GO:0034625,GO:0034626,GO:0019367,GO:0042759,GO:0030148,GO:0042761
nbis-gene-3775	GO:0031466,GO:0005737,GO:0016020,GO:1990756,GO:0016567
nbis-gene-3299	GO:0062023,GO:0005576,GO:0005615,GO:0005102,GO:0002250,GO:0007160,GO:0072574,GO:0050868,GO:0070527,GO:0050776
nbis-gene-3693	GO:0003779,GO:0005509,GO:0015631,GO:0019722
nbis-gene-2615	GO:0005829,GO:0005524,GO:0004335,GO:0033858,GO:0006012
nbis-gene-2934	GO:0005737,GO:0010494,GO:0005730,GO:0003677,GO:0016888,GO:0000287,GO:0016891,GO:0003727,GO:0006281
nbis-gene-2934	GO:0005737,GO:0010494,GO:0005730,GO:0003677,GO:0016888,GO:0000287,GO:0016891,GO:0003727,GO:0006281
nbis-gene-3789	GO:0005737,GO:0006446
nbis-gene-2935	GO:0005814,GO:0036064,GO:0005929,GO:0005737,GO:0060271
nbis-gene-2935	GO:0005814,GO:0036064,GO:0005929,GO:0005737,GO:0060271
nbis-gene-3559	GO:0005938,GO:0012505,GO:0030027,GO:0016020,GO:0048471,GO:0006888
nbis-gene-3204	GO:0000118,GO:0046872,GO:0004518
nbis-gene-3280	GO:0035098,GO:0005634,GO:0035102,GO:0003682,GO:0046872,GO:0004518,GO:0040029
nbis-gene-3078	GO:0005634,GO:0003677,GO:0046872,GO:0046983,GO:0008285,GO:0007165
nbis-gene-2637	GO:0005929,GO:0005737,GO:0035082,GO:0060271,GO:1905515
nbis-gene-2500	GO:0005737,GO:0005925,GO:0005634,GO:0042802,GO:0004672,GO:0016477,GO:0010977,GO:0035025,GO:2000145,GO:0008360,GO:0008593
nbis-gene-3654	GO:0000785,GO:0000781,GO:0005739,GO:0016363,GO:0005654,GO:0005634,GO:0032991,GO:0004402,GO:0042393,GO:0010485,GO:0043997,GO:0051276,GO:0006475,GO:0006334,GO:0031509
nbis-gene-3774	GO:0005739,GO:0047777,GO:0016787,GO:0000287,GO:0004474,GO:0106121,GO:0070207,GO:0106064
nbis-gene-2354	GO:0016324,GO:0031410,GO:0005615,GO:0044647,GO:0016020,GO:1990225,GO:0008201,GO:0046789,GO:0098609
nbis-gene-2512	GO:0005576
nbis-gene-2722	GO:0005783,GO:0005788,GO:0005506,GO:0031418,GO:0004656
nbis-gene-2680	GO:0005737,GO:0005829,GO:0016604,GO:0003723,GO:0038023,GO:0003743,GO:0001731,GO:0006886,GO:0075522,GO:0032790
nbis-gene-2461	GO:1990316,GO:0005829,GO:0000407,GO:0000423,GO:0034727,GO:0034497
nbis-gene-2461	GO:1990316,GO:0005829,GO:0000407,GO:0000423,GO:0034727,GO:0034497
nbis-gene-2461	GO:1990316,GO:0005829,GO:0000407,GO:0000423,GO:0034727,GO:0034497
nbis-gene-2870	GO:0062023,GO:0005615,GO:0016020,GO:0008061,GO:0046872
nbis-gene-2447	GO:0005737,GO:0005829,GO:0031588,GO:0005634,GO:0032991,GO:0004679,GO:0004672,GO:0019901,GO:0031669,GO:0006633,GO:0035878,GO:0120162,GO:0010628,GO:0007165
nbis-gene-3287	GO:0003676,GO:0015074
nbis-gene-3223	GO:0031966,GO:0020037,GO:0005506,GO:0004497,GO:0016705
nbis-gene-3818	GO:0016020,GO:0003677
nbis-gene-3415	GO:0005634,GO:0030674,GO:0022008,GO:0015031
nbis-gene-3133	GO:0005634,GO:0003677
nbis-gene-3400	GO:0000118,GO:0046872,GO:0004518
nbis-gene-3251	GO:0005581,GO:0062023,GO:0005829,GO:0005788,GO:0005576
nbis-gene-2465	GO:0000785,GO:0032044,GO:0005634,GO:0003729,GO:0003711,GO:0006397,GO:0032784,GO:0006357,GO:0006368,GO:0140673
nbis-gene-2651	GO:0097149,GO:0005813,GO:0005737,GO:0090543,GO:0045171,GO:0005871,GO:0005874,GO:0030496,GO:0072686,GO:0005654,GO:0005634,GO:0005819,GO:0005524,GO:0016887,GO:0008017,GO:0003777,GO:0007018,GO:0000281,GO:0051256,GO:0032467
nbis-gene-3777	GO:0005769,GO:0071203,GO:0015031
nbis-gene-3432	GO:0005737,GO:0005856,GO:0005509,GO:0008017
nbis-gene-3788	GO:0046872,GO:0030371,GO:0061630,GO:0004842,GO:0017148,GO:0043161,GO:0016567
nbis-gene-3186	GO:0005737,GO:0005634,GO:0003824
nbis-gene-3003	GO:0005737,GO:0005634,GO:0005886,GO:0005524,GO:0004672,GO:0005080,GO:0106310,GO:0004674,GO:0048854,GO:0032869,GO:0048873,GO:0035556,GO:0000002,GO:2000773,GO:0016310,GO:0045766,GO:1905653,GO:0043536,GO:0090050,GO:0045793,GO:0001938,GO:0010765,GO:0032008,GO:1905564,GO:0007165
nbis-gene-2883	GO:0020003
nbis-gene-3296	GO:0062023,GO:0005615,GO:0016020,GO:0008061,GO:0046872
nbis-gene-2294	GO:0032444,GO:0005813,GO:0000785,GO:0005737,GO:0005829,GO:0071144,GO:0005654,GO:0005634,GO:0032991,GO:0090575,GO:0071141,GO:0005667,GO:0003682,GO:0005518,GO:0003677,GO:0001228,GO:0003700,GO:0000981,GO:0031005,GO:0070411,GO:0042802,GO:0046872,GO:0042803,GO:0044877,GO:0070412,GO:0000978,GO:0000977,GO:0061629,GO:0046332,GO:0043199,GO:0000976,GO:0001223,GO:0001222,GO:0030325,GO:0009653,GO:0009952,GO:0036302,GO:0003190,GO:0007411,GO:0030509,GO:0003360,GO:0001658,GO:0014898,GO:0003279,GO:0030154,GO:0008283,GO:0071333,GO:0048589,GO:0006351,GO:0042733,GO:0060956,GO:0007492,GO:0042118,GO:0010631,GO:0001837,GO:0003198,GO:0070371,GO:0008585,GO:0061040,GO:0048859,GO:0007369,GO:0001702,GO:0001701,GO:0070102,GO:0006879,GO:0035556,GO:0001822,GO:0003220,GO:0008584,GO:0048382,GO:0007498,GO:0072133,GO:0010614,GO:1905305,GO:0030308,GO:0008285,GO:0045892,GO:0070373,GO:0042177,GO:0000122,GO:0072134,GO:0014033,GO:0048663,GO:0001649,GO:0003148,GO:0001541,GO:0030513,GO:0010666,GO:0003251,GO:0045893,GO:0010718,GO:0046881,GO:0033686,GO:1902895,GO:0060391,GO:0045944,GO:0030511,GO:0042127,GO:0051797,GO:0006357,GO:0017015,GO:0032909,GO:0001666,GO:0071559,GO:0048733,GO:0062009,GO:0072520,GO:0007338,GO:0060395,GO:0032525,GO:0007283,GO:0048729,GO:0006366,GO:0007179,GO:0060065,GO:0060412
nbis-gene-2294	GO:0032444,GO:0005813,GO:0000785,GO:0005737,GO:0005829,GO:0071144,GO:0005654,GO:0005634,GO:0032991,GO:0090575,GO:0071141,GO:0005667,GO:0003682,GO:0005518,GO:0003677,GO:0001228,GO:0003700,GO:0000981,GO:0031005,GO:0070411,GO:0042802,GO:0046872,GO:0042803,GO:0044877,GO:0070412,GO:0000978,GO:0000977,GO:0061629,GO:0046332,GO:0043199,GO:0000976,GO:0001223,GO:0001222,GO:0030325,GO:0009653,GO:0009952,GO:0036302,GO:0003190,GO:0007411,GO:0030509,GO:0003360,GO:0001658,GO:0014898,GO:0003279,GO:0030154,GO:0008283,GO:0071333,GO:0048589,GO:0006351,GO:0042733,GO:0060956,GO:0007492,GO:0042118,GO:0010631,GO:0001837,GO:0003198,GO:0070371,GO:0008585,GO:0061040,GO:0048859,GO:0007369,GO:0001702,GO:0001701,GO:0070102,GO:0006879,GO:0035556,GO:0001822,GO:0003220,GO:0008584,GO:0048382,GO:0007498,GO:0072133,GO:0010614,GO:1905305,GO:0030308,GO:0008285,GO:0045892,GO:0070373,GO:0042177,GO:0000122,GO:0072134,GO:0014033,GO:0048663,GO:0001649,GO:0003148,GO:0001541,GO:0030513,GO:0010666,GO:0003251,GO:0045893,GO:0010718,GO:0046881,GO:0033686,GO:1902895,GO:0060391,GO:0045944,GO:0030511,GO:0042127,GO:0051797,GO:0006357,GO:0017015,GO:0032909,GO:0001666,GO:0071559,GO:0048733,GO:0062009,GO:0072520,GO:0007338,GO:0060395,GO:0032525,GO:0007283,GO:0048729,GO:0006366,GO:0007179,GO:0060065,GO:0060412
nbis-gene-2616	GO:0000785,GO:0000118,GO:0000776,GO:0005730,GO:0005654,GO:0005634,GO:0032991,GO:0016580,GO:0005667,GO:0017053,GO:0003682,GO:0003677,GO:0044877,GO:0003723,GO:0061629,GO:0003713,GO:0003714,GO:0140416,GO:0002218,GO:1903351,GO:0071333,GO:0021895,GO:0006260,GO:0002244,GO:0031507,GO:0001701,GO:0043066,GO:0030336,GO:0042754,GO:0045892,GO:1900181,GO:1902455,GO:0000122,GO:0030512,GO:0002230,GO:0010971,GO:0031453,GO:0045666,GO:1902459,GO:0045944,GO:0008104,GO:0030516,GO:0006355,GO:0010817,GO:0043619,GO:0051595,GO:0010243,GO:0048511,GO:0060337
nbis-gene-3806	GO:0005737,GO:0005829,GO:0004586,GO:0042803,GO:0008283,GO:0001822,GO:0006595,GO:0008284,GO:0033387,GO:0042176,GO:0009615
nbis-gene-3175	GO:0000932,GO:0035198,GO:0061630,GO:0004842,GO:0008270,GO:0008543,GO:0000082,GO:0010586,GO:0035278,GO:0021915,GO:0043161,GO:0051865,GO:0060964,GO:2000177,GO:0072089
nbis-gene-3617	GO:0030127,GO:0005829,GO:0070971,GO:0005789,GO:0012507,GO:0000149,GO:0008270,GO:0035909,GO:0060088,GO:0021747,GO:0090110,GO:0060982,GO:0006888,GO:0006886,GO:0060463,GO:0001843,GO:0003151,GO:0061156,GO:1901301,GO:0090178
nbis-gene-2724	GO:0005634,GO:0046872
nbis-gene-3609	GO:0005737,GO:0015630,GO:0005815,GO:0035371,GO:0030496,GO:1905721,GO:0048471,GO:0051233,GO:0042802,GO:0008017,GO:0051010,GO:0019901,GO:0051301,GO:0045737,GO:0045893,GO:0045860,GO:0008104,GO:0035372,GO:0031113,GO:0031110,GO:0051225
nbis-gene-3583	GO:0005886,GO:0045202,GO:0042802,GO:0007156,GO:0010842,GO:0007416
nbis-gene-2448	GO:0012505,GO:0070062,GO:0005794,GO:0045335,GO:0030670,GO:0032588,GO:0005525,GO:0003924,GO:0000045,GO:0071346,GO:0007030,GO:0006886,GO:0090382,GO:0035526,GO:0019068
nbis-gene-3292	GO:0062023,GO:0005615,GO:0030971,GO:0001525,GO:0007165
nbis-gene-2964	GO:0005737,GO:0005829,GO:0071144,GO:0005634,GO:0090571,GO:0005667,GO:0070410,GO:0001228,GO:0000981,GO:0001227,GO:0070411,GO:0046872,GO:0000978,GO:0000977,GO:0061629,GO:0043565,GO:0003713,GO:0009653,GO:0030509,GO:0030154,GO:0001745,GO:0030707,GO:0042078,GO:0030718,GO:0007507,GO:0007488,GO:0007560,GO:0007480,GO:0007476,GO:0008586,GO:0036335,GO:2000134,GO:0045705,GO:0000122,GO:1904398,GO:0045887,GO:0045944,GO:0045464,GO:0045595,GO:0006357,GO:0060395,GO:0035019,GO:0035290,GO:0007419,GO:0048100
nbis-gene-2555	GO:0005604,GO:0062023,GO:0005886,GO:0046872,GO:0009653,GO:0007155,GO:0007154,GO:0042733,GO:0001654,GO:0007507,GO:0048839,GO:0001822,GO:0002009
nbis-gene-2612	GO:0005604,GO:0062023,GO:0005886,GO:0046872,GO:0009653,GO:0007154,GO:0030326,GO:0003338,GO:0002009,GO:0015031,GO:0060021,GO:0043588
nbis-gene-2865	GO:0005776,GO:0000421,GO:0030424,GO:0005737,GO:0005829,GO:0016234,GO:0016020,GO:0005635,GO:0031965,GO:0005730,GO:0005654,GO:0043204,GO:0005886,GO:0016605,GO:0005545,GO:0046872,GO:0035973
nbis-gene-2942	GO:0005829,GO:0031965,GO:0005643,GO:0005654,GO:0005634,GO:0016929,GO:0070139,GO:0045444,GO:0051028,GO:0031397,GO:0031398,GO:0031648,GO:0016926,GO:0016925,GO:0015031,GO:0030111,GO:0016055
nbis-gene-3039	GO:0005634,GO:0003677
nbis-gene-2659	GO:0016020,GO:0005886,GO:0008188,GO:0004995,GO:0007186,GO:0002121,GO:0007218,GO:0007217
nbis-gene-2866	GO:0005581,GO:0062023,GO:0005615,GO:0005886,GO:1905370,GO:0003823,GO:0030246,GO:0097367,GO:0001664,GO:0046872,GO:0038187,GO:0033691,GO:0005102,GO:0002752,GO:0001867,GO:0007186,GO:0046597,GO:0032757,GO:1903028,GO:0034394,GO:0006508,GO:0043654
nbis-gene-2866	GO:0005581,GO:0062023,GO:0005615,GO:0005886,GO:1905370,GO:0003823,GO:0030246,GO:0097367,GO:0001664,GO:0046872,GO:0038187,GO:0033691,GO:0005102,GO:0002752,GO:0001867,GO:0007186,GO:0046597,GO:0032757,GO:1903028,GO:0034394,GO:0006508,GO:0043654
nbis-gene-3495	GO:0009898,GO:0007169
nbis-gene-3495	GO:0009898,GO:0007169
nbis-gene-2536	GO:0005737,GO:0019202,GO:0047992,GO:0016310
nbis-gene-2863	GO:0042575,GO:0004190,GO:0003887,GO:0004519,GO:0003676,GO:0003964,GO:0015074,GO:0006508
nbis-gene-2473	GO:0016324,GO:0031526,GO:0005794,GO:0016020,GO:0045121,GO:1990000,GO:0007155,GO:0071726,GO:0071404,GO:0070508,GO:0097009,GO:0050892,GO:0030299,GO:0044539,GO:0007204,GO:0070374,GO:0032731,GO:1900227,GO:0031623,GO:0070542,GO:0070543,GO:0033993,GO:0050909,GO:0034197
nbis-gene-2714	GO:0005615,GO:0016020,GO:0030246,GO:0004930,GO:0007166,GO:0007165
nbis-gene-2919	GO:0016324,GO:0097450,GO:0044297,GO:0071944,GO:0042995,GO:0005737,GO:0030426,GO:0043231,GO:0016020,GO:0031090,GO:0005886,GO:0051117,GO:0005365,GO:0005366,GO:0002020,GO:0015798,GO:1902004,GO:0055085,GO:0150104
nbis-gene-3616	GO:0005509,GO:0008218
nbis-gene-2711	GO:0005911,GO:0005737,GO:0005829,GO:0035591,GO:0001525,GO:0090668,GO:0007173,GO:0008286,GO:0045766,GO:0038089,GO:0035728,GO:0007165,GO:0038084
nbis-gene-2844	GO:0044423,GO:0098003
nbis-gene-3143	GO:0015629,GO:0030424,GO:1904115,GO:0005938,GO:0031252,GO:0005737,GO:0009898,GO:0031410,GO:0005829,GO:0005789,GO:0005925,GO:0031673,GO:0030056,GO:0014704,GO:0005882,GO:0045111,GO:0016020,GO:0015630,GO:0035371,GO:0005635,GO:0005654,GO:0005634,GO:0097038,GO:0048471,GO:0014069,GO:0042383,GO:0001725,GO:0045098,GO:0030018,GO:0003779,GO:0005509,GO:0005178,GO:0008017,GO:0051010,GO:0042803,GO:0005198,GO:0007409,GO:0007155,GO:0048870,GO:0007010,GO:0031581,GO:0045104,GO:0046907,GO:0030011,GO:0000226,GO:0009611,GO:0008090,GO:0042060
nbis-gene-3016	GO:0005634,GO:0000981,GO:0046872,GO:0000978,GO:1990837,GO:0006357
nbis-gene-2544	GO:0070937,GO:0010494,GO:0005829,GO:0005794,GO:0106002,GO:0000932,GO:0005886,GO:0003723,GO:0035613,GO:0070934,GO:0075522,GO:0008584,GO:1900152,GO:0070966,GO:2000767,GO:0006446,GO:0034063
nbis-gene-2356	GO:0016020
nbis-gene-2315	GO:0046872,GO:0003723,GO:0008251,GO:0043829,GO:0008033
nbis-gene-3029	GO:0003676,GO:0015074,GO:0006355
nbis-gene-2746	GO:0005737,GO:0003755,GO:0006457
nbis-gene-2747	GO:0005912,GO:0030054,GO:0036064,GO:0005737,GO:0098978,GO:0005886,GO:0014069,GO:0008013,GO:0008092,GO:0045176,GO:0001837,GO:0060441,GO:0045197,GO:0030011,GO:0072205,GO:0030901,GO:0030336,GO:0035331,GO:0042130,GO:0060563,GO:0030859,GO:0060999,GO:0035332,GO:0045880,GO:0051965,GO:0099173,GO:0071896,GO:0065003,GO:0042981,GO:0045186
nbis-gene-2325	GO:0019899,GO:0046872,GO:0016791,GO:0016311
nbis-gene-2539	GO:0005576,GO:0004359,GO:0005975
nbis-gene-3281	GO:0005829,GO:0032009,GO:0031234,GO:0005886,GO:0005524,GO:0004715,GO:0004713,GO:0005102,GO:0002250,GO:0050853,GO:0048514,GO:0030154,GO:0070301,GO:0071226,GO:0042742,GO:0045087,GO:0007229,GO:0035556,GO:0002366,GO:0007159,GO:0001945,GO:0002281,GO:0002283,GO:0030593,GO:0018108,GO:0046641,GO:0045579,GO:0045780,GO:0033630,GO:0043306,GO:0090237,GO:0070372,GO:0043313,GO:0050764,GO:0010543,GO:0090330,GO:0032928,GO:0002554,GO:0007169
nbis-gene-3835	GO:0005694,GO:0000781,GO:0005737,GO:0005654,GO:0005634,GO:0043138,GO:0005524,GO:0016887,GO:0000405,GO:1990814,GO:0009378,GO:0032357,GO:0061821,GO:0008270,GO:0032508,GO:0006260,GO:0006268,GO:0000724,GO:0045875,GO:0043473,GO:0008284,GO:0007062,GO:0001501,GO:0048705,GO:0000723,GO:0061820
nbis-gene-2588	GO:0042575,GO:0004190,GO:0003887,GO:0004519,GO:0003676,GO:0003964,GO:0015074,GO:0006508
nbis-gene-2875	GO:0005581,GO:0062023,GO:0005615,GO:0005886,GO:0003823,GO:0030246,GO:0097367,GO:0046872,GO:0005102,GO:0001867
nbis-gene-2875	GO:0005581,GO:0062023,GO:0005615,GO:0003823,GO:0030246,GO:0097367,GO:0046872,GO:0005102,GO:0001867
nbis-gene-2847	GO:0003964
nbis-gene-3720	GO:0004190,GO:0004519,GO:0046872,GO:0003964,GO:0006508
nbis-gene-2890	GO:0005789,GO:0005741,GO:0009922,GO:0030497,GO:0034625,GO:0034626,GO:0019367,GO:0042759,GO:0030148,GO:0042761
nbis-gene-3031	GO:0005634,GO:0003677
nbis-gene-2533	GO:0051537,GO:0046872
nbis-gene-3817	GO:0005743,GO:0005758,GO:0042719,GO:0005739,GO:0042802,GO:0008270,GO:0006626
nbis-gene-2524	GO:0005886,GO:0005509,GO:0007154,GO:0007156
nbis-gene-3476	GO:0005589,GO:0062023,GO:0005788,GO:0070062,GO:0031012,GO:0005576,GO:0005615,GO:1903561,GO:0042383,GO:0030020,GO:0004867,GO:0007155,GO:0007517,GO:0009749
nbis-gene-2387	GO:0005743,GO:0015139,GO:0015297,GO:0006869,GO:1990550
nbis-gene-2810	GO:0005737,GO:0005829,GO:0022625,GO:0022626,GO:0005783,GO:0005739,GO:0005730,GO:0098794,GO:0098793,GO:0005840,GO:0045202,GO:0003735,GO:0002181,GO:0140242,GO:0140236
nbis-gene-2908	GO:0070062,GO:0000139,GO:0016020,GO:0001537,GO:0042301,GO:0008146,GO:0030208,GO:0050655
nbis-gene-3614	GO:0005737,GO:0005634,GO:0140938,GO:0140592,GO:0042054,GO:0030331,GO:0016274,GO:0035242,GO:0044877,GO:0048588,GO:0032259,GO:0043433,GO:0045892,GO:2000134,GO:0032088,GO:0043065,GO:0045893,GO:0060765
nbis-gene-2899	GO:0003676,GO:0015074
nbis-gene-3677	GO:0000781,GO:0005634,GO:0030915,GO:0046872,GO:0046983,GO:0061630,GO:0006974,GO:0006310,GO:0006281
nbis-gene-2590	GO:0016607,GO:0005634,GO:0005681,GO:0046540,GO:0000398,GO:0000244
nbis-gene-2535	GO:0005737,GO:0005874,GO:0005815
nbis-gene-3286	GO:0009986,GO:0062023,GO:0005769,GO:0005576,GO:0005615,GO:0005794,GO:0030027,GO:0004857,GO:0008083,GO:0008201,GO:0005178,GO:0004859,GO:0055090,GO:0001525,GO:0048844,GO:0007160,GO:0042632,GO:0008203,GO:0006631,GO:0006071,GO:0055088,GO:0019915,GO:0010519,GO:0009395,GO:0055091,GO:0006644,GO:0045766,GO:0030335,GO:0050996,GO:0045834,GO:0009725,GO:0007165,GO:0070328,GO:0006641
nbis-gene-3442	GO:0042575,GO:0004190,GO:0003887,GO:0004519,GO:0003676,GO:0003964,GO:0015074,GO:0006508
nbis-gene-2310	GO:0005789,GO:0006915,GO:0043066,GO:0006986
nbis-gene-3373	GO:0005634,GO:0003677,GO:0007417
